case_id,policy,t,wealth,goal_action,goal_take_decision,portfolio_action,portfolio_index
57,greedy,36,15.5457392184,0.0,0,0.5,7
57,dp,36,16.0,0.0,0,0.9666666666666667,14
57,greedy,36,16.0,0.0,0,0.5,7
57,dp,36,16.1866876661,0.0,0,0.9666666666666667,14
57,greedy,36,16.1866876661,0.0,0,0.5,7
57,dp,36,16.8468645673,0.0,0,0.9666666666666667,14
57,greedy,36,16.8468645673,0.0,0,0.5,7
57,dp,36,17.0,0.0,0,0.9666666666666667,14
57,greedy,36,17.0,0.0,0,0.5,7
57,dp,36,17.5268467755,0.0,0,0.9666666666666667,14
57,greedy,36,17.5268467755,0.0,0,0.5,7
57,dp,36,18.0,0.0,0,0.9666666666666667,14
57,greedy,36,18.0,0.0,0,0.5,7
57,dp,36,18.2272284499,0.0,0,0.9666666666666667,14
57,greedy,36,18.2272284499,0.0,0,0.5,7
57,dp,36,18.9486215746,0.0,0,0.9666666666666667,14
57,greedy,36,18.9486215746,0.0,0,0.5,7
57,dp,36,19.0,0.0,0,0.9666666666666667,14
57,greedy,36,19.0,0.0,0,0.5,7
57,dp,36,19.691656493,0.0,0,0.9666666666666667,14
57,greedy,36,19.691656493,0.0,0,0.5,7
57,dp,36,20.0,0.0,0,0.9666666666666667,14
57,greedy,36,20.0,0.0,0,0.5,7
57,dp,36,20.456982459,0.0,0,0.9666666666666667,14
57,greedy,36,20.456982459,0.0,0,0.5,7
57,dp,36,21.0,0.0,0,0.9666666666666667,14
57,greedy,36,21.0,0.0,0,0.5,7
57,dp,36,21.245268204,0.0,0,0.9666666666666667,14
57,greedy,36,21.245268204,0.0,0,0.5,7
57,dp,36,22.0,0.0,0,0.9666666666666667,14
57,greedy,36,22.0,0.0,0,0.5,7
57,dp,36,22.0572025213,0.0,0,0.9666666666666667,14
57,greedy,36,22.0572025213,0.0,0,0.5,7
57,dp,36,22.8934948681,0.0,0,0.9666666666666667,14
57,greedy,36,22.8934948681,0.0,0,0.5,7
57,dp,36,23.0,0.0,0,0.9666666666666667,14
57,greedy,36,23.0,0.0,0,0.5,7
57,dp,36,23.7548759853,0.0,0,0.9666666666666667,14
57,greedy,36,23.7548759853,0.0,0,0.5,7
57,dp,36,24.0,0.0,0,0.9666666666666667,14
57,greedy,36,24.0,0.0,0,0.5,7
57,dp,36,24.6420985361,0.0,0,0.9666666666666667,14
57,greedy,36,24.6420985361,0.0,0,0.5,7
57,dp,36,25.0,0.0,0,0.9666666666666667,14
57,greedy,36,25.0,0.0,0,0.5,7
57,dp,36,25.5559377634,0.0,0,0.9666666666666667,14
57,greedy,36,25.5559377634,0.0,0,0.5,7
57,dp,36,26.0,0.0,0,0.9666666666666667,14
57,greedy,36,26.0,0.0,0,0.5,7
57,dp,36,26.4971921674,0.0,0,0.9666666666666667,14
57,greedy,36,26.4971921674,0.0,0,0.5,7
57,dp,36,27.0,0.0,0,0.9666666666666667,14
57,greedy,36,27.0,0.0,0,0.5,7
57,dp,36,27.4666842036,0.0,0,0.9666666666666667,14
57,greedy,36,27.4666842036,0.0,0,0.5,7
57,dp,36,28.0,0.0,0,0.9666666666666667,14
57,greedy,36,28.0,0.0,0,0.5,7
57,dp,36,29.0,0.0,0,0.9666666666666667,14
57,greedy,36,29.0,0.0,0,0.5,7
57,dp,36,30.0,0.0,0,0.9666666666666667,14
57,greedy,36,30.0,0.0,0,0.5,7
57,dp,36,31.0,0.0,0,0.9666666666666667,14
57,greedy,36,31.0,0.0,0,0.5,7
57,dp,36,32.0,0.0,0,0.9666666666666667,14
57,greedy,36,32.0,0.0,0,0.5,7
57,dp,36,33.0,0.0,0,0.9666666666666667,14
57,greedy,36,33.0,0.0,0,0.5,7
57,dp,36,34.0,0.0,0,0.9666666666666667,14
57,greedy,36,34.0,0.0,0,0.5,7
57,dp,36,34.2488894735,0.0,0,0.9666666666666667,14
57,greedy,36,34.2488894735,0.0,0,0.5,7
57,dp,36,35.0,0.0,0,0.9666666666666667,14
57,greedy,36,35.0,0.0,0,0.5,7
57,dp,36,36.0,0.0,0,0.9666666666666667,14
57,greedy,36,36.0,1.0,1,0.5,7
57,dp,36,37.0,0.0,0,0.9666666666666667,14
57,greedy,36,37.0,1.0,1,0.5,7
57,dp,36,38.0,0.0,0,0.9666666666666667,14
57,greedy,36,38.0,1.0,1,0.5,7
57,dp,36,39.0,0.0,0,0.9666666666666667,14
57,greedy,36,39.0,1.0,1,0.5,7
57,dp,36,40.0,0.0,0,0.9666666666666667,14
57,greedy,36,40.0,1.0,1,0.5,7
57,dp,36,41.0,0.0,0,0.9666666666666667,14
57,greedy,36,41.0,1.0,1,0.5,7
57,dp,36,42.0,0.0,0,0.9666666666666667,14
57,greedy,36,42.0,1.0,1,0.5,7
57,dp,36,43.0,0.0,0,0.9666666666666667,14
57,greedy,36,43.0,1.0,1,0.5,7
57,dp,36,44.0,0.0,0,0.9666666666666667,14
57,greedy,36,44.0,1.0,1,0.5,7
57,dp,36,45.0,0.0,0,0.9666666666666667,14
57,greedy,36,45.0,1.0,1,0.5,7
57,dp,36,46.0,0.0,0,0.9666666666666667,14
57,greedy,36,46.0,1.0,1,0.5,7
57,dp,36,47.0,0.0,0,0.9666666666666667,14
57,greedy,36,47.0,1.0,1,0.5,7
57,dp,36,48.0,0.0,0,0.9666666666666667,14
57,greedy,36,48.0,1.0,1,0.5,7
57,dp,36,49.0,0.0,0,0.9666666666666667,14
57,greedy,36,49.0,1.0,1,0.5,7
57,dp,36,50.0,0.0,0,0.9666666666666667,14
57,greedy,36,50.0,1.0,1,0.5,7
57,dp,36,51.0,0.0,0,0.9666666666666667,14
57,greedy,36,51.0,1.0,1,0.5,7
57,dp,36,52.0,0.0,0,0.9666666666666667,14
57,greedy,36,52.0,1.0,1,0.5,7
57,dp,36,53.0,0.0,0,0.9666666666666667,14
57,greedy,36,53.0,1.0,1,0.5,7
57,dp,36,54.0,0.0,0,0.9666666666666667,14
57,greedy,36,54.0,1.0,1,0.5,7
57,dp,36,55.0,0.0,0,0.9666666666666667,14
57,greedy,36,55.0,1.0,1,0.5,7
57,dp,36,56.0,0.0,0,0.9666666666666667,14
57,greedy,36,56.0,1.0,1,0.5,7
57,dp,36,57.0,0.0,0,0.9666666666666667,14
57,greedy,36,57.0,1.0,1,0.5,7
57,dp,36,58.0,0.0,0,0.9666666666666667,14
57,greedy,36,58.0,1.0,1,0.5,7
57,dp,36,59.0,0.0,0,0.9666666666666667,14
57,greedy,36,59.0,1.0,1,0.5,7
57,dp,36,60.0,0.0,0,0.9666666666666667,14
57,greedy,36,60.0,1.0,1,0.5,7
57,dp,36,68.4977789469,0.0,0,0.9666666666666667,14
57,greedy,36,68.4977789469,1.0,1,0.5,7
57,dp,36,100.0,0.0,0,0.9666666666666667,14
57,greedy,36,100.0,1.0,1,0.5,7
57,dp,36,102.7466684204,0.0,0,0.9666666666666667,14
57,greedy,36,102.7466684204,1.0,1,0.5,7
57,dp,36,136.9955578938,0.0,0,0.9666666666666667,14
57,greedy,36,136.9955578938,1.0,1,0.5,7
57,dp,36,171.2444473673,0.0,0,0.9666666666666667,14
57,greedy,36,171.2444473673,1.0,1,0.5,7
57,dp,36,205.4933368407,0.0,0,0.9666666666666667,14
57,greedy,36,205.4933368407,1.0,1,0.5,7
57,dp,36,239.7422263142,0.0,0,0.9666666666666667,14
57,greedy,36,239.7422263142,1.0,1,0.5,7
57,dp,36,273.9911157876,0.0,0,0.9666666666666667,14
57,greedy,36,273.9911157876,1.0,1,0.5,7
57,dp,36,308.2400052611,1.0,1,0.9666666666666667,14
57,greedy,36,308.2400052611,1.0,1,0.5,7
57,dp,36,342.4888947345,1.0,1,0.9666666666666667,14
57,greedy,36,342.4888947345,1.0,1,0.5,7
57,dp,36,376.737784208,1.0,1,0.9666666666666667,14
57,greedy,36,376.737784208,1.0,1,0.5,7
57,dp,36,410.9866736815,1.0,1,0.9666666666666667,14
57,greedy,36,410.9866736815,1.0,1,0.5,7
57,dp,36,445.2355631549,1.0,1,0.9666666666666667,14
57,greedy,36,445.2355631549,1.0,1,0.5,7
57,dp,36,479.4844526284,1.0,1,0.8333333333333334,12
57,greedy,36,479.4844526284,1.0,1,0.5,7
57,dp,36,513.7333421018,1.0,1,0.7666666666666667,11
57,greedy,36,513.7333421018,1.0,1,0.5,7
57,dp,36,547.9822315753,1.0,1,0.7,10
57,greedy,36,547.9822315753,1.0,1,0.5,7
57,dp,36,582.2311210487,1.0,1,0.6333333333333333,9
57,greedy,36,582.2311210487,1.0,1,0.5,7
57,dp,36,616.4800105222,1.0,1,0.5666666666666667,8
57,greedy,36,616.4800105222,1.0,1,0.5,7
57,dp,36,650.7288999956,1.0,1,0.5,7
57,greedy,36,650.7288999956,1.0,1,0.5,7
57,dp,36,684.9777894691,1.0,1,0.43333333333333335,6
57,greedy,36,684.9777894691,1.0,1,0.5,7
57,dp,36,719.2266789426,1.0,1,0.36666666666666664,5
57,greedy,36,719.2266789426,1.0,1,0.5,7
57,dp,36,753.475568416,1.0,1,0.36666666666666664,5
57,greedy,36,753.475568416,1.0,1,0.5,7
57,dp,36,787.7244578895,1.0,1,0.3,4
57,greedy,36,787.7244578895,1.0,1,0.5,7
57,dp,36,821.9733473629,1.0,1,0.3,4
57,greedy,36,821.9733473629,1.0,1,0.5,7
57,dp,36,856.2222368364,1.0,1,0.23333333333333334,3
57,greedy,36,856.2222368364,1.0,1,0.5,7
57,dp,36,890.4711263098,1.0,1,0.23333333333333334,3
57,greedy,36,890.4711263098,1.0,1,0.5,7
57,dp,36,924.7200157833,1.0,1,0.16666666666666666,2
57,greedy,36,924.7200157833,1.0,1,0.5,7
57,dp,36,958.9689052567,1.0,1,0.16666666666666666,2
57,greedy,36,958.9689052567,1.0,1,0.5,7
57,dp,36,993.2177947302,1.0,1,0.1,1
57,greedy,36,993.2177947302,1.0,1,0.5,7
57,dp,36,1027.4666842036,1.0,1,0.1,1
57,greedy,36,1027.4666842036,1.0,1,0.5,7
57,dp,36,1111.4906654191,1.0,1,0.1,1
57,greedy,36,1111.4906654191,1.0,1,0.5,7
57,dp,36,1202.3859442911,1.0,1,0.1,1
57,greedy,36,1202.3859442911,1.0,1,0.5,7
57,dp,36,1300.7144405335,1.0,1,0.1,1
57,greedy,36,1300.7144405335,1.0,1,0.5,7
57,dp,36,1407.084026427,1.0,1,0.03333333333333333,0
57,greedy,36,1407.084026427,1.0,1,0.5,7
57,dp,36,1522.1522847197,1.0,1,0.03333333333333333,0
57,greedy,36,1522.1522847197,1.0,1,0.5,7
57,dp,36,1646.6305738406,1.0,1,0.03333333333333333,0
57,greedy,36,1646.6305738406,1.0,1,0.5,7
57,dp,36,1781.2884255572,1.0,1,0.03333333333333333,0
57,greedy,36,1781.2884255572,1.0,1,0.5,7
57,dp,36,1926.9583022641,1.0,1,0.03333333333333333,0
57,greedy,36,1926.9583022641,1.0,1,0.5,7
57,dp,36,2084.5407433122,1.0,1,0.03333333333333333,0
57,greedy,36,2084.5407433122,1.0,1,0.5,7
57,dp,36,2255.0099321938,1.0,1,0.03333333333333333,0
57,greedy,36,2255.0099321938,1.0,1,0.5,7
57,dp,36,2439.4197189989,1.0,1,0.03333333333333333,0
57,greedy,36,2439.4197189989,1.0,1,0.5,7
57,dp,36,2638.9101353765,1.0,1,0.03333333333333333,0
57,greedy,36,2638.9101353765,1.0,1,0.5,7
57,dp,36,2854.7144422734,1.0,1,0.03333333333333333,0
57,greedy,36,2854.7144422734,1.0,1,0.5,7
57,dp,36,3088.1667540231,1.0,1,0.03333333333333333,0
57,greedy,36,3088.1667540231,1.0,1,0.5,7
57,dp,36,3340.7102859153,1.0,1,0.03333333333333333,0
57,greedy,36,3340.7102859153,1.0,1,0.5,7
57,dp,36,3613.9062762336,1.0,1,0.03333333333333333,0
57,greedy,36,3613.9062762336,1.0,1,0.5,7
57,dp,36,3909.4436379186,1.0,1,0.03333333333333333,0
57,greedy,36,3909.4436379186,1.0,1,0.5,7
57,dp,36,4229.149399522,1.0,1,0.03333333333333333,0
57,greedy,36,4229.149399522,1.0,1,0.5,7
57,dp,36,4575.0,1.0,1,0.03333333333333333,0
57,greedy,36,4575.0,1.0,1,0.5,7
57,dp,37,0.0,0.0,0,0.03333333333333333,0
57,greedy,37,0.0,0.0,0,0.5,7
57,dp,37,0.1745762712,0.0,0,0.9666666666666667,14
57,greedy,37,0.1745762712,0.0,0,0.5,7
57,dp,37,0.3543898305,0.0,0,0.9666666666666667,14
57,greedy,37,0.3543898305,0.0,0,0.5,7
57,dp,37,0.5395977966,0.0,0,0.9666666666666667,14
57,greedy,37,0.5395977966,0.0,0,0.5,7
57,dp,37,0.7303620017,0.0,0,0.9666666666666667,14
57,greedy,37,0.7303620017,0.0,0,0.5,7
57,dp,37,0.9268491329,0.0,0,0.9666666666666667,14
57,greedy,37,0.9268491329,0.0,0,0.5,7
57,dp,37,1.0,0.0,0,0.9666666666666667,14
57,greedy,37,1.0,0.0,0,0.5,7
57,dp,37,1.1292308781,0.0,0,0.9666666666666667,14
57,greedy,37,1.1292308781,0.0,0,0.5,7
57,dp,37,1.3376840756,0.0,0,0.9666666666666667,14
57,greedy,37,1.3376840756,0.0,0,0.5,7
57,dp,37,1.5523908691,0.0,0,0.9666666666666667,14
57,greedy,37,1.5523908691,0.0,0,0.5,7
57,dp,37,1.7735388664,0.0,0,0.9666666666666667,14
57,greedy,37,1.7735388664,0.0,0,0.5,7
57,dp,37,2.0,0.0,0,0.9666666666666667,14
57,greedy,37,2.0,0.0,0,0.5,7
57,dp,37,2.0013213035,0.0,0,0.9666666666666667,14
57,greedy,37,2.0013213035,0.0,0,0.5,7
57,dp,37,2.2359372138,0.0,0,0.9666666666666667,14
57,greedy,37,2.2359372138,0.0,0,0.5,7
57,dp,37,2.4775916014,0.0,0,0.9666666666666667,14
57,greedy,37,2.4775916014,0.0,0,0.5,7
57,dp,37,2.7264956207,0.0,0,0.9666666666666667,14
57,greedy,37,2.7264956207,0.0,0,0.5,7
57,dp,37,2.9828667605,0.0,0,0.9666666666666667,14
57,greedy,37,2.9828667605,0.0,0,0.5,7
57,dp,37,3.0,0.0,0,0.9666666666666667,14
57,greedy,37,3.0,0.0,0,0.5,7
57,dp,37,3.2469290345,0.0,0,0.9666666666666667,14
57,greedy,37,3.2469290345,0.0,0,0.5,7
57,dp,37,3.5189131767,0.0,0,0.9666666666666667,14
57,greedy,37,3.5189131767,0.0,0,0.5,7
57,dp,37,3.7990568432,0.0,0,0.9666666666666667,14
57,greedy,37,3.7990568432,0.0,0,0.5,7
57,dp,37,4.0,0.0,0,0.9666666666666667,14
57,greedy,37,4.0,0.0,0,0.5,7
57,dp,37,4.0876048196,0.0,0,0.9666666666666667,14
57,greedy,37,4.0876048196,0.0,0,0.5,7
57,dp,37,4.3848092354,0.0,0,0.9666666666666667,14
57,greedy,37,4.3848092354,0.0,0,0.5,7
57,dp,37,4.6909297837,0.0,0,0.9666666666666667,14
57,greedy,37,4.6909297837,0.0,0,0.5,7
57,dp,37,5.0,0.0,0,0.9666666666666667,14
57,greedy,37,5.0,0.0,0,0.5,7
57,dp,37,5.0062339484,0.0,0,0.9666666666666667,14
57,greedy,37,5.0062339484,0.0,0,0.5,7
57,dp,37,5.330997238,0.0,0,0.9666666666666667,14
57,greedy,37,5.330997238,0.0,0,0.5,7
57,dp,37,5.6655034263,0.0,0,0.9666666666666667,14
57,greedy,37,5.6655034263,0.0,0,0.5,7
57,dp,37,6.0,0.0,0,0.9666666666666667,14
57,greedy,37,6.0,0.0,0,0.5,7
57,dp,37,6.0100448003,0.0,0,0.9666666666666667,14
57,greedy,37,6.0100448003,0.0,0,0.5,7
57,dp,37,6.3649224155,0.0,0,0.9666666666666667,14
57,greedy,37,6.3649224155,0.0,0,0.5,7
57,dp,37,6.7304463592,0.0,0,0.9666666666666667,14
57,greedy,37,6.7304463592,0.0,0,0.5,7
57,dp,37,7.0,0.0,0,0.9666666666666667,14
57,greedy,37,7.0,0.0,0,0.5,7
57,dp,37,7.1069360211,0.0,0,0.9666666666666667,14
57,greedy,37,7.1069360211,0.0,0,0.5,7
57,dp,37,7.4947203729,0.0,0,0.9666666666666667,14
57,greedy,37,7.4947203729,0.0,0,0.5,7
57,dp,37,7.8941382553,0.0,0,0.9666666666666667,14
57,greedy,37,7.8941382553,0.0,0,0.5,7
57,dp,37,8.0,0.0,0,0.9666666666666667,14
57,greedy,37,8.0,0.0,0,0.5,7
57,dp,37,8.3055386742,0.0,0,0.9666666666666667,14
57,greedy,37,8.3055386742,0.0,0,0.5,7
57,dp,37,8.7292811056,0.0,0,0.9666666666666667,14
57,greedy,37,8.7292811056,0.0,0,0.5,7
57,dp,37,9.0,0.0,0,0.9666666666666667,14
57,greedy,37,9.0,0.0,0,0.5,7
57,dp,37,9.1657358099,0.0,0,0.9666666666666667,14
57,greedy,37,9.1657358099,0.0,0,0.5,7
57,dp,37,9.6152841554,0.0,0,0.9666666666666667,14
57,greedy,37,9.6152841554,0.0,0,0.5,7
57,dp,37,10.0,0.0,0,0.9666666666666667,14
57,greedy,37,10.0,0.0,0,0.5,7
57,dp,37,10.0783189513,0.0,0,0.9666666666666667,14
57,greedy,37,10.0783189513,0.0,0,0.5,7
57,dp,37,10.555244791,0.0,0,0.9666666666666667,14
57,greedy,37,10.555244791,0.0,0,0.5,7
57,dp,37,11.0,0.0,0,0.9666666666666667,14
57,greedy,37,11.0,0.0,0,0.5,7
57,dp,37,11.0464784059,0.0,0,0.9666666666666667,14
57,greedy,37,11.0464784059,0.0,0,0.5,7
57,dp,37,11.5524490293,0.0,0,0.9666666666666667,14
57,greedy,37,11.5524490293,0.0,0,0.5,7
57,dp,37,12.0,0.0,0,0.9666666666666667,14
57,greedy,37,12.0,0.0,0,0.5,7
57,dp,37,12.0735987713,0.0,0,0.9666666666666667,14
57,greedy,37,12.0735987713,0.0,0,0.5,7
57,dp,37,12.6103830056,0.0,0,0.9666666666666667,14
57,greedy,37,12.6103830056,0.0,0,0.5,7
57,dp,37,13.0,0.0,0,0.9666666666666667,14
57,greedy,37,13.0,0.0,0,0.5,7
57,dp,37,13.163270767,0.0,0,0.9666666666666667,14
57,greedy,37,13.163270767,0.0,0,0.5,7
57,dp,37,13.7327451612,0.0,0,0.9666666666666667,14
57,greedy,37,13.7327451612,0.0,0,0.5,7
57,dp,37,14.0,0.0,0,0.9666666666666667,14
57,greedy,37,14.0,0.0,0,0.5,7
57,dp,37,14.3193037872,0.0,0,0.9666666666666667,14
57,greedy,37,14.3193037872,0.0,0,0.5,7
57,dp,37,14.923459172,0.0,0,0.9666666666666667,14
57,greedy,37,14.923459172,0.0,0,0.5,7
57,dp,37,15.0,0.0,0,0.9666666666666667,14
57,greedy,37,15.0,0.0,0,0.5,7
57,dp,37,15.5457392184,0.0,0,0.9666666666666667,14
57,greedy,37,15.5457392184,0.0,0,0.5,7
57,dp,37,16.0,0.0,0,0.9666666666666667,14
57,greedy,37,16.0,0.0,0,0.5,7
57,dp,37,16.1866876661,0.0,0,0.9666666666666667,14
57,greedy,37,16.1866876661,0.0,0,0.5,7
57,dp,37,16.8468645673,0.0,0,0.9666666666666667,14
57,greedy,37,16.8468645673,0.0,0,0.5,7
57,dp,37,17.0,0.0,0,0.9666666666666667,14
57,greedy,37,17.0,0.0,0,0.5,7
57,dp,37,17.5268467755,0.0,0,0.9666666666666667,14
57,greedy,37,17.5268467755,0.0,0,0.5,7
57,dp,37,18.0,0.0,0,0.9666666666666667,14
57,greedy,37,18.0,0.0,0,0.5,7
57,dp,37,18.2272284499,0.0,0,0.9666666666666667,14
57,greedy,37,18.2272284499,0.0,0,0.5,7
57,dp,37,18.9486215746,0.0,0,0.9666666666666667,14
57,greedy,37,18.9486215746,0.0,0,0.5,7
57,dp,37,19.0,0.0,0,0.9666666666666667,14
57,greedy,37,19.0,0.0,0,0.5,7
57,dp,37,19.691656493,0.0,0,0.9666666666666667,14
57,greedy,37,19.691656493,0.0,0,0.5,7
57,dp,37,20.0,0.0,0,0.9666666666666667,14
57,greedy,37,20.0,0.0,0,0.5,7
57,dp,37,20.456982459,0.0,0,0.9666666666666667,14
57,greedy,37,20.456982459,0.0,0,0.5,7
57,dp,37,21.0,0.0,0,0.9666666666666667,14
57,greedy,37,21.0,0.0,0,0.5,7
57,dp,37,21.245268204,0.0,0,0.9666666666666667,14
57,greedy,37,21.245268204,0.0,0,0.5,7
57,dp,37,22.0,0.0,0,0.9666666666666667,14
57,greedy,37,22.0,0.0,0,0.5,7
57,dp,37,22.0572025213,0.0,0,0.9666666666666667,14
57,greedy,37,22.0572025213,0.0,0,0.5,7
57,dp,37,22.8934948681,0.0,0,0.9666666666666667,14
57,greedy,37,22.8934948681,0.0,0,0.5,7
57,dp,37,23.0,0.0,0,0.9666666666666667,14
57,greedy,37,23.0,0.0,0,0.5,7
57,dp,37,23.7548759853,0.0,0,0.9666666666666667,14
57,greedy,37,23.7548759853,0.0,0,0.5,7
57,dp,37,24.0,0.0,0,0.9666666666666667,14
57,greedy,37,24.0,0.0,0,0.5,7
57,dp,37,24.6420985361,0.0,0,0.9666666666666667,14
57,greedy,37,24.6420985361,0.0,0,0.5,7
57,dp,37,25.0,0.0,0,0.9666666666666667,14
57,greedy,37,25.0,0.0,0,0.5,7
57,dp,37,25.5559377634,0.0,0,0.9666666666666667,14
57,greedy,37,25.5559377634,0.0,0,0.5,7
57,dp,37,26.0,0.0,0,0.9666666666666667,14
57,greedy,37,26.0,0.0,0,0.5,7
57,dp,37,26.4971921674,0.0,0,0.9666666666666667,14
57,greedy,37,26.4971921674,0.0,0,0.5,7
57,dp,37,27.0,0.0,0,0.9666666666666667,14
57,greedy,37,27.0,0.0,0,0.5,7
57,dp,37,27.4666842036,0.0,0,0.9666666666666667,14
57,greedy,37,27.4666842036,0.0,0,0.5,7
57,dp,37,28.0,0.0,0,0.9666666666666667,14
57,greedy,37,28.0,0.0,0,0.5,7
57,dp,37,29.0,0.0,0,0.9666666666666667,14
57,greedy,37,29.0,0.0,0,0.5,7
57,dp,37,30.0,0.0,0,0.9666666666666667,14
57,greedy,37,30.0,0.0,0,0.5,7
57,dp,37,31.0,0.0,0,0.9666666666666667,14
57,greedy,37,31.0,0.0,0,0.5,7
57,dp,37,32.0,0.0,0,0.9666666666666667,14
57,greedy,37,32.0,0.0,0,0.5,7
57,dp,37,33.0,0.0,0,0.9666666666666667,14
57,greedy,37,33.0,0.0,0,0.5,7
57,dp,37,34.0,0.0,0,0.9666666666666667,14
57,greedy,37,34.0,0.0,0,0.5,7
57,dp,37,34.2488894735,0.0,0,0.9666666666666667,14
57,greedy,37,34.2488894735,0.0,0,0.5,7
57,dp,37,35.0,0.0,0,0.9666666666666667,14
57,greedy,37,35.0,0.0,0,0.5,7
57,dp,37,36.0,0.0,0,0.9666666666666667,14
57,greedy,37,36.0,0.0,0,0.5,7
57,dp,37,37.0,0.0,0,0.9666666666666667,14
57,greedy,37,37.0,1.0,1,0.5,7
57,dp,37,38.0,0.0,0,0.9666666666666667,14
57,greedy,37,38.0,1.0,1,0.5,7
57,dp,37,39.0,0.0,0,0.9666666666666667,14
57,greedy,37,39.0,1.0,1,0.5,7
57,dp,37,40.0,0.0,0,0.9666666666666667,14
57,greedy,37,40.0,1.0,1,0.5,7
57,dp,37,41.0,0.0,0,0.9666666666666667,14
57,greedy,37,41.0,1.0,1,0.5,7
57,dp,37,42.0,0.0,0,0.9666666666666667,14
57,greedy,37,42.0,1.0,1,0.5,7
57,dp,37,43.0,0.0,0,0.9666666666666667,14
57,greedy,37,43.0,1.0,1,0.5,7
57,dp,37,44.0,0.0,0,0.9666666666666667,14
57,greedy,37,44.0,1.0,1,0.5,7
57,dp,37,45.0,0.0,0,0.9666666666666667,14
57,greedy,37,45.0,1.0,1,0.5,7
57,dp,37,46.0,0.0,0,0.9666666666666667,14
57,greedy,37,46.0,1.0,1,0.5,7
57,dp,37,47.0,0.0,0,0.9666666666666667,14
57,greedy,37,47.0,1.0,1,0.5,7
57,dp,37,48.0,0.0,0,0.9666666666666667,14
57,greedy,37,48.0,1.0,1,0.5,7
57,dp,37,49.0,0.0,0,0.9666666666666667,14
57,greedy,37,49.0,1.0,1,0.5,7
57,dp,37,50.0,0.0,0,0.9666666666666667,14
57,greedy,37,50.0,1.0,1,0.5,7
57,dp,37,51.0,0.0,0,0.9666666666666667,14
57,greedy,37,51.0,1.0,1,0.5,7
57,dp,37,52.0,0.0,0,0.9666666666666667,14
57,greedy,37,52.0,1.0,1,0.5,7
57,dp,37,53.0,0.0,0,0.9666666666666667,14
57,greedy,37,53.0,1.0,1,0.5,7
57,dp,37,54.0,0.0,0,0.9666666666666667,14
57,greedy,37,54.0,1.0,1,0.5,7
57,dp,37,55.0,0.0,0,0.9666666666666667,14
57,greedy,37,55.0,1.0,1,0.5,7
57,dp,37,56.0,0.0,0,0.9666666666666667,14
57,greedy,37,56.0,1.0,1,0.5,7
57,dp,37,57.0,0.0,0,0.9666666666666667,14
57,greedy,37,57.0,1.0,1,0.5,7
57,dp,37,58.0,0.0,0,0.9666666666666667,14
57,greedy,37,58.0,1.0,1,0.5,7
57,dp,37,59.0,0.0,0,0.9666666666666667,14
57,greedy,37,59.0,1.0,1,0.5,7
57,dp,37,60.0,0.0,0,0.9666666666666667,14
57,greedy,37,60.0,1.0,1,0.5,7
57,dp,37,68.4977789469,0.0,0,0.9666666666666667,14
57,greedy,37,68.4977789469,1.0,1,0.5,7
57,dp,37,100.0,0.0,0,0.9666666666666667,14
57,greedy,37,100.0,1.0,1,0.5,7
57,dp,37,102.7466684204,0.0,0,0.9666666666666667,14
57,greedy,37,102.7466684204,1.0,1,0.5,7
57,dp,37,136.9955578938,0.0,0,0.9666666666666667,14
57,greedy,37,136.9955578938,1.0,1,0.5,7
57,dp,37,171.2444473673,0.0,0,0.9666666666666667,14
57,greedy,37,171.2444473673,1.0,1,0.5,7
57,dp,37,205.4933368407,0.0,0,0.9666666666666667,14
57,greedy,37,205.4933368407,1.0,1,0.5,7
57,dp,37,239.7422263142,0.0,0,0.9666666666666667,14
57,greedy,37,239.7422263142,1.0,1,0.5,7
57,dp,37,273.9911157876,0.0,0,0.9666666666666667,14
57,greedy,37,273.9911157876,1.0,1,0.5,7
57,dp,37,308.2400052611,1.0,1,0.9666666666666667,14
57,greedy,37,308.2400052611,1.0,1,0.5,7
57,dp,37,342.4888947345,1.0,1,0.9666666666666667,14
57,greedy,37,342.4888947345,1.0,1,0.5,7
57,dp,37,376.737784208,1.0,1,0.9666666666666667,14
57,greedy,37,376.737784208,1.0,1,0.5,7
57,dp,37,410.9866736815,1.0,1,0.9666666666666667,14
57,greedy,37,410.9866736815,1.0,1,0.5,7
57,dp,37,445.2355631549,1.0,1,0.9666666666666667,14
57,greedy,37,445.2355631549,1.0,1,0.5,7
57,dp,37,479.4844526284,1.0,1,0.8333333333333334,12
57,greedy,37,479.4844526284,1.0,1,0.5,7
57,dp,37,513.7333421018,1.0,1,0.7666666666666667,11
57,greedy,37,513.7333421018,1.0,1,0.5,7
57,dp,37,547.9822315753,1.0,1,0.7,10
57,greedy,37,547.9822315753,1.0,1,0.5,7
57,dp,37,582.2311210487,1.0,1,0.6333333333333333,9
57,greedy,37,582.2311210487,1.0,1,0.5,7
57,dp,37,616.4800105222,1.0,1,0.5666666666666667,8
57,greedy,37,616.4800105222,1.0,1,0.5,7
57,dp,37,650.7288999956,1.0,1,0.43333333333333335,6
57,greedy,37,650.7288999956,1.0,1,0.5,7
57,dp,37,684.9777894691,1.0,1,0.43333333333333335,6
57,greedy,37,684.9777894691,1.0,1,0.5,7
57,dp,37,719.2266789426,1.0,1,0.36666666666666664,5
57,greedy,37,719.2266789426,1.0,1,0.5,7
